GUID_,year,Population
2AE196291AB613A3E055000000000001,2022_Population,1613.0
2AE196291BA913A3E055000000000001,2022_Population,848.0
2AE19629220813A3E055000000000001,2022_Population,738.0
2AE196291E1313A3E055000000000001,2022_Population,815.0
2AE1962918C413A3E055000000000001,2022_Population,945.0
2AE196291B7413A3E055000000000001,2022_Population,261.0
2AE1962917C313A3E055000000000001,2022_Population,669.0
2AE196291A0913A3E055000000000001,2022_Population,279.0
2AE19629191813A3E055000000000001,2022_Population,298.0
2AE19629217213A3E055000000000001,2022_Population,770.0
2AE1962916A913A3E055000000000001,2022_Population,384.0
2AE1962917E013A3E055000000000001,2022_Population,1145.0
2AE19629171913A3E055000000000001,2022_Population,297.0
2AE196291E5113A3E055000000000001,2022_Population,697.0
2AE1962919AA13A3E055000000000001,2022_Population,715.0
2AE196291D5A13A3E055000000000001,2022_Population,8936.0
2AE1962917FB13A3E055000000000001,2022_Population,2118.0
2AE1962919F813A3E055000000000001,2022_Population,174.0
2AE196291A3713A3E055000000000001,2022_Population,352.0
2AE1962917A813A3E055000000000001,2022_Population,545.0
2AE196291DF913A3E055000000000001,2022_Population,707.0
2AE1962916EA13A3E055000000000001,2022_Population,410.0
2AE19629237A13A3E055000000000001,2022_Population,634.0
2AE19629207713A3E055000000000001,2022_Population,1254.0
2AE196291CC013A3E055000000000001,2022_Population,1981.0
2AE19629198A13A3E055000000000001,2022_Population,213.0
2AE19629222713A3E055000000000001,2022_Population,439.0
2AE19629226313A3E055000000000001,2022_Population,491.0
2AE196291F5213A3E055000000000001,2022_Population,535.0
2AE1962920C013A3E055000000000001,2022_Population,122.0
2AE19629223E13A3E055000000000001,2022_Population,16686.0
2AE1962923E213A3E055000000000001,2022_Population,294.0
2AE196291E3D13A3E055000000000001,2022_Population,522.0
2AE1962922F713A3E055000000000001,2022_Population,284.0
2AE196291B2513A3E055000000000001,2022_Population,310.0
2AE1962921F713A3E055000000000001,2022_Population,4025.0
2AE196291BBD13A3E055000000000001,2022_Population,1008.0
2AE1962922C413A3E055000000000001,2022_Population,459.0
2AE19629240F13A3E055000000000001,2022_Population,1056.0
2AE1962918B013A3E055000000000001,2022_Population,1556.0
2AE19629199B13A3E055000000000001,2022_Population,1183.0
2AE19629201E13A3E055000000000001,2022_Population,333.0
2AE1962917DB13A3E055000000000001,2022_Population,923.0
2AE19629183F13A3E055000000000001,2022_Population,1306.0
2AE196291F1E13A3E055000000000001,2022_Population,151.0
2AE196291C6113A3E055000000000001,2022_Population,783.0
2AE19629220B13A3E055000000000001,2022_Population,1149.0
2AE196291FD913A3E055000000000001,2022_Population,234.0
2AE196291DE613A3E055000000000001,2022_Population,2823.0
2AE196291E1C13A3E055000000000001,2022_Population,148.0
2AE19629208513A3E055000000000001,2022_Population,1651.0
2AE196291D2913A3E055000000000001,2022_Population,3729.0
2AE196291F8E13A3E055000000000001,2022_Population,247.0
2AE1962923AC13A3E055000000000001,2022_Population,450.0
2AE196291C0713A3E055000000000001,2022_Population,630.0
2AE196291E0C13A3E055000000000001,2022_Population,3450.0
2AE19629235113A3E055000000000001,2022_Population,2592.0
2AE19629229F13A3E055000000000001,2022_Population,296.0
2AE196291F0513A3E055000000000001,2022_Population,1138.0
2AE196291ACA13A3E055000000000001,2022_Population,279.0
2AE19629226013A3E055000000000001,2022_Population,639.0
2AE196291D0F13A3E055000000000001,2022_Population,1677.0
2AE196291A0613A3E055000000000001,2022_Population,471.0
2AE19629181013A3E055000000000001,2022_Population,2202.0
2AE1962921D113A3E055000000000001,2022_Population,1538.0
2AE196291FA313A3E055000000000001,2022_Population,320.0
2AE19629193C13A3E055000000000001,2022_Population,369.0
2AE19629207513A3E055000000000001,2022_Population,177.0
3576C59992AD4152E0530100007F0280,2022_Population,195.0
2AE19629199C13A3E055000000000001,2022_Population,368.0
2AE19629232F13A3E055000000000001,2022_Population,377.0
3576C59999824152E0530100007F0280,2022_Population,1478.0
2AE196291C4913A3E055000000000001,2022_Population,427.0
2AE1962917DA13A3E055000000000001,2022_Population,1525.0
2AE1962916D213A3E055000000000001,2022_Population,1375.0
2AE19629197E13A3E055000000000001,2022_Population,860.0
2AE19629210A13A3E055000000000001,2022_Population,5582.0
2AE196291E8A13A3E055000000000001,2022_Population,1068.0
2AE196291A1A13A3E055000000000001,2022_Population,172.0
2AE1962919D013A3E055000000000001,2022_Population,396.0
2AE19629239013A3E055000000000001,2022_Population,519.0
2AE196291C4613A3E055000000000001,2022_Population,253.0
2AE1962921A213A3E055000000000001,2022_Population,659.0
2AE196291A4D13A3E055000000000001,2022_Population,560.0
2AE196291C7313A3E055000000000001,2022_Population,545.0
2AE196291F2713A3E055000000000001,2022_Population,599.0
2AE19629229913A3E055000000000001,2022_Population,8946.0
2AE196291C8913A3E055000000000001,2022_Population,1470.0
2AE196291AFD13A3E055000000000001,2022_Population,836.0
2AE19629184413A3E055000000000001,2022_Population,1301.0
2AE1962922E413A3E055000000000001,2022_Population,199.0
2AE196291E9213A3E055000000000001,2022_Population,345.0
2AE196291AB313A3E055000000000001,2022_Population,3229.0
2AE19629185313A3E055000000000001,2022_Population,2228.0
2AE196291F3613A3E055000000000001,2022_Population,922.0
2AE1962919CA13A3E055000000000001,2022_Population,337.0
2AE1962921E613A3E055000000000001,2022_Population,171.0
2AE196291ADC13A3E055000000000001,2022_Population,182.0
2AE196291DD913A3E055000000000001,2022_Population,677.0
2AE1962921D513A3E055000000000001,2022_Population,199.0
2AE19629193313A3E055000000000001,2022_Population,319.0
2AE196291A8A13A3E055000000000001,2022_Population,823.0
2AE1962917D713A3E055000000000001,2022_Population,272.0
2AE1962921E713A3E055000000000001,2022_Population,735.0
2AE196291A5413A3E055000000000001,2022_Population,1501.0
2AE196291BD913A3E055000000000001,2022_Population,241.0
2AE1962922BF13A3E055000000000001,2022_Population,7767.0
2AE1962919C813A3E055000000000001,2022_Population,153.0
2AE196291B6013A3E055000000000001,2022_Population,220.0
2AE1962922E613A3E055000000000001,2022_Population,121.0
2AE1962922DA13A3E055000000000001,2022_Population,906.0
2AE19629202D13A3E055000000000001,2022_Population,258.0
2AE19629183513A3E055000000000001,2022_Population,346.0
2AE196291B3C13A3E055000000000001,2022_Population,278.0
2AE196291B4013A3E055000000000001,2022_Population,1145.0
2AE1962922D613A3E055000000000001,2022_Population,204.0
2AE196291E8513A3E055000000000001,2022_Population,839.0
2AE19629187E13A3E055000000000001,2022_Population,592.0
2AE19629207913A3E055000000000001,2022_Population,796.0
2AE1962918FA13A3E055000000000001,2022_Population,1304.0
2AE19629177213A3E055000000000001,2022_Population,413.0
2AE196291A4713A3E055000000000001,2022_Population,417.0
2AE1962919F113A3E055000000000001,2022_Population,304.0
2AE19629212013A3E055000000000001,2022_Population,319.0
2AE1962918B913A3E055000000000001,2022_Population,138.0
2AE196291ECF13A3E055000000000001,2022_Population,7721.0
2AE19629200813A3E055000000000001,2022_Population,454.0
2AE196291B2713A3E055000000000001,2022_Population,778.0
2AE196291C5513A3E055000000000001,2022_Population,1496.0
3576C599953E4152E0530100007F0280,2022_Population,1169.0
2AE196291C1313A3E055000000000001,2022_Population,563.0
2AE19629218A13A3E055000000000001,2022_Population,330.0
2AE19629212513A3E055000000000001,2022_Population,278.0
2AE196291AFF13A3E055000000000001,2022_Population,243.0
2AE196291A1B13A3E055000000000001,2022_Population,669.0
2AE19629202713A3E055000000000001,2022_Population,1144.0
2AE196291A7813A3E055000000000001,2022_Population,291.0
2AE19629229513A3E055000000000001,2022_Population,2065.0
2AE19629173413A3E055000000000001,2022_Population,280.0
2AE196291E4B13A3E055000000000001,2022_Population,508.0
2AE196291E3E13A3E055000000000001,2022_Population,308.0
2AE196291B9B13A3E055000000000001,2022_Population,291.0
2AE19629238813A3E055000000000001,2022_Population,871.0
2AE19629220213A3E055000000000001,2022_Population,551.0
2AE19629180413A3E055000000000001,2022_Population,352.0
2AE196291B5C13A3E055000000000001,2022_Population,386.0
2AE196291D8913A3E055000000000001,2022_Population,4394.0
2AE19629221D13A3E055000000000001,2022_Population,283.0
2AE19629196513A3E055000000000001,2022_Population,974.0
2AE196291C0513A3E055000000000001,2022_Population,685.0
2AE196291BE513A3E055000000000001,2022_Population,460.0
2AE196291EDD13A3E055000000000001,2022_Population,349.0
2AE1962919B013A3E055000000000001,2022_Population,253.0
2AE1962923DF13A3E055000000000001,2022_Population,234.0
2AE196291E6713A3E055000000000001,2022_Population,395.0
2AE19629192613A3E055000000000001,2022_Population,1104.0
3576C59994FC4152E0530100007F0280,2022_Population,192.0
2AE1962917DC13A3E055000000000001,2022_Population,539.0
2AE1962923DC13A3E055000000000001,2022_Population,1498.0
2AE196291E2B13A3E055000000000001,2022_Population,621.0
2AE19629211413A3E055000000000001,2022_Population,404.0
2AE196291E2213A3E055000000000001,2022_Population,5536.0
2AE1962919AE13A3E055000000000001,2022_Population,1328.0
2AE196291E4A13A3E055000000000001,2022_Population,361.0
2AE196291CE113A3E055000000000001,2022_Population,2712.0
2AE196291A7B13A3E055000000000001,2022_Population,978.0
2AE196291DE313A3E055000000000001,2022_Population,3711.0
2AE19629211F13A3E055000000000001,2022_Population,351.0
2AE196291F2213A3E055000000000001,2022_Population,626.0
2AE19629175613A3E055000000000001,2022_Population,236.0
2AE196291FD413A3E055000000000001,2022_Population,621.0
2AE19629216C13A3E055000000000001,2022_Population,243.0
2AE196291B4C13A3E055000000000001,2022_Population,827.0
2AE196291EB713A3E055000000000001,2022_Population,11019.0
2AE196291F6D13A3E055000000000001,2022_Population,202.0
2AE1962921EF13A3E055000000000001,2022_Population,389.0
2AE196291D9A13A3E055000000000001,2022_Population,3514.0
2AE196291C9F13A3E055000000000001,2022_Population,8879.0
2AE196291E7F13A3E055000000000001,2022_Population,494.0
2AE196291DD813A3E055000000000001,2022_Population,3707.0
2AE1962919F413A3E055000000000001,2022_Population,139.0
2AE1962922E513A3E055000000000001,2022_Population,579.0
2AE1962920BD13A3E055000000000001,2022_Population,380.0
2AE1962922BA13A3E055000000000001,2022_Population,226.0
2AE196291A5613A3E055000000000001,2022_Population,4405.0
2AE19629232113A3E055000000000001,2022_Population,388.0
2AE1962922F913A3E055000000000001,2022_Population,515.0
2AE1962920A613A3E055000000000001,2022_Population,211.0
2AE196291EEF13A3E055000000000001,2022_Population,6139.0
2AE196291E5413A3E055000000000001,2022_Population,272.0
2AE1962922E213A3E055000000000001,2022_Population,379.0
2AE196291B3913A3E055000000000001,2022_Population,5078.0
2AE1962918C813A3E055000000000001,2022_Population,10935.0
2AE196291C0B13A3E055000000000001,2022_Population,2001.0
2AE196291C7113A3E055000000000001,2022_Population,466.0
2AE196291AAD13A3E055000000000001,2022_Population,960.0
2AE1962919E913A3E055000000000001,2022_Population,525.0
2AE19629186513A3E055000000000001,2022_Population,215.0
2AE196291B9A13A3E055000000000001,2022_Population,415.0
2AE196291B8813A3E055000000000001,2022_Population,203.0
2AE1962920E813A3E055000000000001,2022_Population,727.0
2AE19629183A13A3E055000000000001,2022_Population,572.0
2AE1962923D413A3E055000000000001,2022_Population,534.0
2AE196291F2D13A3E055000000000001,2022_Population,1987.0
2AE19629195B13A3E055000000000001,2022_Population,1617.0
2AE196291CC913A3E055000000000001,2022_Population,5167.0
2AE1962916B713A3E055000000000001,2022_Population,272.0
2AE19629216613A3E055000000000001,2022_Population,1419.0
2AE1962918EE13A3E055000000000001,2022_Population,1068.0
2AE19629226F13A3E055000000000001,2022_Population,236.0
2AE19629195A13A3E055000000000001,2022_Population,1013.0
2AE196291E1A13A3E055000000000001,2022_Population,966.0
2AE196291E4313A3E055000000000001,2022_Population,529.0
2AE196291E2C13A3E055000000000001,2022_Population,429.0
2AE196291A6E13A3E055000000000001,2022_Population,385.0
2AE19629208713A3E055000000000001,2022_Population,152.0
2AE19629186D13A3E055000000000001,2022_Population,1283.0
2AE196291DD013A3E055000000000001,2022_Population,2258.0
2AE196291CE413A3E055000000000001,2022_Population,5107.0
2AE196291F1B13A3E055000000000001,2022_Population,462.0
2AE19629184713A3E055000000000001,2022_Population,339.0
3576C5999B084152E0530100007F0280,2022_Population,373.0
2AE1962920EC13A3E055000000000001,2022_Population,2541.0
2AE1962917F513A3E055000000000001,2022_Population,554.0
2AE1962921B513A3E055000000000001,2022_Population,793.0
2AE1962920A113A3E055000000000001,2022_Population,257.0
2AE196291C9713A3E055000000000001,2022_Population,272.0
2AE1962922A813A3E055000000000001,2022_Population,407.0
2AE19629171F13A3E055000000000001,2022_Population,390.0
2AE19629232B13A3E055000000000001,2022_Population,889.0
2AE196291BE013A3E055000000000001,2022_Population,785.0
2AE196291BCA13A3E055000000000001,2022_Population,481.0
2AE19629182313A3E055000000000001,2022_Population,664.0
2AE196291AF113A3E055000000000001,2022_Population,280.0
2AE196291BC513A3E055000000000001,2022_Population,3001.0
2AE196291A7413A3E055000000000001,2022_Population,267.0
2AE19629214013A3E055000000000001,2022_Population,409.0
2AE196291D9413A3E055000000000001,2022_Population,1499.0
2AE1962919DE13A3E055000000000001,2022_Population,466.0
2AE1962916C213A3E055000000000001,2022_Population,369.0
2AE196291B4B13A3E055000000000001,2022_Population,731.0
2AE1962917E213A3E055000000000001,2022_Population,1295.0
2AE1962923CD13A3E055000000000001,2022_Population,526.0
2AE1962918BB13A3E055000000000001,2022_Population,6205.0
2AE196291D1513A3E055000000000001,2022_Population,656.0
2AE196291AB513A3E055000000000001,2022_Population,518.0
2AE19629177313A3E055000000000001,2022_Population,127.0
2AE19629233513A3E055000000000001,2022_Population,316.0
2AE196291E3C13A3E055000000000001,2022_Population,767.0
2AE196291A2013A3E055000000000001,2022_Population,473.0
2AE19629213E13A3E055000000000001,2022_Population,773.0
2AE19629173713A3E055000000000001,2022_Population,307.0
2AE19629231E13A3E055000000000001,2022_Population,889.0
2AE1962923E013A3E055000000000001,2022_Population,519.0
2AE196291D5013A3E055000000000001,2022_Population,4172.0
2AE196291A9213A3E055000000000001,2022_Population,304.0
2AE19629172813A3E055000000000001,2022_Population,196.0
2AE1962920E113A3E055000000000001,2022_Population,689.0
2AE1962923E413A3E055000000000001,2022_Population,209.0
2AE19629188113A3E055000000000001,2022_Population,1209.0
2AE196291B0C13A3E055000000000001,2022_Population,377.0
2AE196291EFF13A3E055000000000001,2022_Population,1625.0
2AE196291F0113A3E055000000000001,2022_Population,602.0
2AE19629175C13A3E055000000000001,2022_Population,335.0
2AE196291FE713A3E055000000000001,2022_Population,650.0
2AE196291C9913A3E055000000000001,2022_Population,420.0
2AE19629230913A3E055000000000001,2022_Population,1498.0
2AE196291AE713A3E055000000000001,2022_Population,704.0
2AE1962920D313A3E055000000000001,2022_Population,1912.0
2AE196291CBD13A3E055000000000001,2022_Population,455.0
2AE196291F8A13A3E055000000000001,2022_Population,360.0
2AE196291ED813A3E055000000000001,2022_Population,783.0
2AE196291E5613A3E055000000000001,2022_Population,788.0
2AE1962923A213A3E055000000000001,2022_Population,2103.0
2AE1962923D713A3E055000000000001,2022_Population,1986.0
2AE19629186813A3E055000000000001,2022_Population,504.0
2AE19629216F13A3E055000000000001,2022_Population,369.0
2AE19629223B13A3E055000000000001,2022_Population,4513.0
2AE196291C6013A3E055000000000001,2022_Population,644.0
2AE196291F2613A3E055000000000001,2022_Population,296.0
2AE19629234913A3E055000000000001,2022_Population,819.0
3576C5999AEE4152E0530100007F0280,2022_Population,90.0
2AE1962920DB13A3E055000000000001,2022_Population,78.0
2AE1962921D013A3E055000000000001,2022_Population,743.0
2AE196291FD513A3E055000000000001,2022_Population,453.0
2AE19629239C13A3E055000000000001,2022_Population,142.0
2AE196291D4A13A3E055000000000001,2022_Population,4512.0
2AE196291B0613A3E055000000000001,2022_Population,498.0
2AE1962916CA13A3E055000000000001,2022_Population,356.0
2AE19629178E13A3E055000000000001,2022_Population,541.0
2AE19629183113A3E055000000000001,2022_Population,223.0
